full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at,reply_to_id,reply_to_user,expandedURL
@daztraindriver https://t.co/rfbLDPtYEf,1.6902564790250332e+18,2023-08-12 06:58:42+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200319,1.6902556973787791e+18,1.0176653925405696e+18,"[{'url': 'https://t.co/rfbLDPtYEf', 'expanded_url': 'https://twitter.com/KonstantinKisin/status/1690118901365968896?t=JVWkTIKmBqzN2Mf3kGCP_A&s=19', 'display_url': 'twitter.com/KonstantinKisi…', 'indices': [16, 39]}]"
@kaschuta Congratulations!!!,1.6902443498361078e+18,2023-08-12 06:10:30+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200341,1.6901931184301834e+18,2383510675.0,[]
"@kevinhay77 @ZubyMusic I'm confused. How would talking to a few individuals who were truly depressed disprove that *most* male depression is caused by what I described.

Also, how is pointing out that learned helplessness (which is often a product of childhood trauma) victim blaming?",1.6901252774083994e+18,2023-08-11 22:17:21+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200348,1.6901235659817329e+18,3177054727.0,[]
@HumphreyLancas1 @ZubyMusic https://t.co/JwzpVT9Jml,1.6901249243361526e+18,2023-08-11 22:15:57+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200355,1.6901207439239782e+18,1.0209605503423406e+18,"[{'url': 'https://t.co/JwzpVT9Jml', 'expanded_url': 'https://en.wikipedia.org/wiki/Learned_helplessness', 'display_url': 'en.wikipedia.org/wiki/Learned_h…', 'indices': [28, 51]}]"
"@ZubyMusic 100%. Most male depression is learned helplessness.

Men sometimes but rarely need to talk about their feelings. Most of the time they need to start taking charge of their lives.",1.690118901365969e+18,2023-08-11 21:52:01+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200362,1.6900867461578752e+18,57441414.0,[]
"@LilaGraceRose Tbh, it's the best solution to most things 🤣",1.6901113294517944e+18,2023-08-11 21:21:56+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200376,1.6901066090943324e+18,70468535.0,[]
@VaushV Can't believe you made me agree with Vaush 😡,1.690085483487871e+18,2023-08-11 19:39:14+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200390,1.6896727245312942e+18,1.0995700254914232e+18,[]
@Helloimmorgan @Support +1,1.689911140162171e+18,2023-08-11 08:06:27+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200417,1.689809752081961e+18,128463721.0,[]
"@girls_women @DAaronovitch @GoodwinMJ @Nigel_Farage Just making up excuses to avoid a debate. First it was that he didn't know who I was, then it was that I don't have a reputation for chairing, now it's that I use GIFs. 

I hope that *I* encounter him next time I'm on Question Time. Although he doesn't get invited these days...",1.6899109531171594e+18,2023-08-11 08:05:42+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200426,1.6899099412749107e+18,1.2753387001347604e+18,[]
@DAaronovitch @GoodwinMJ @Nigel_Farage https://t.co/vKkFrkqyqk,1.689742842061566e+18,2023-08-10 20:57:42+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200433,1.6897421858920858e+18,140955302.0,[]
"@DAaronovitch @GoodwinMJ @Nigel_Farage I host a show that is watched/listened to by about a million that involves me chairing. 

I've hosted in-person debates between presidential advisors, left wingers like Yanis Varoufakis and other prominent economists and commentators.

And yes, I am indeed a splendid person.",1.689741271131193e+18,2023-08-10 20:51:27+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200440,1.689733678899843e+18,140955302.0,[]
@DAaronovitch @GoodwinMJ @Nigel_Farage Why don't I host the debate? I know we've had our run ins but I am pretty good at keeping my views out of debates if I am hosting them.,1.6897255949828833e+18,2023-08-10 19:49:10+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200447,1.689724065412731e+18,140955302.0,[]
"@StewMama71 @InezFeltscher I would think having children is the most transformative ""normal"" experience a person can have. And for women, it's doubly the case.",1.6896341165834895e+18,2023-08-10 13:45:39+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200454,1.6896334607456215e+18,1.1772516480009748e+18,[]
@InezFeltscher Fewer mothers is the big one. I doubt married women with children are all that left wing...,1.689632284784071e+18,2023-08-10 13:38:23+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200461,1.6894061552550666e+18,59850640.0,[]
@MsMelChen 🤣,1.68954580722824e+18,2023-08-10 07:54:45+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200486,1.6895453929696174e+18,134976379.0,[]
@MyPawIsStuck https://t.co/EMNg09Jmxz,1.6890208855779574e+18,2023-08-08 21:08:54+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200544,1.6889408384060293e+18,1690762734.0,[]
@MrDropDZ It is precisely because they are making a NEGATIVE impact that I mock them.,1.689020750655611e+18,2023-08-08 21:08:22+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200557,1.6889366036437402e+18,2270946816.0,[]
@Cernovich Congratulations!,1.6890129086828708e+18,2023-08-08 20:37:12+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200565,1.6889958353701478e+18,358545917.0,[]
@ChrissieMayr 🤣🤣🤣,1.6889014078756905e+18,2023-08-08 13:14:08+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200592,1.688885827814699e+18,2967831.0,[]
@ElonMuskAOC No.,1.6888637669878374e+18,2023-08-08 10:44:34+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200606,1.688801047975002e+18,1.3822090549996462e+18,[]
@AurelianofRome @mhdksafa Who said anything about law?,1.688820653133013e+18,2023-08-08 07:53:15+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200629,1.6887173115768054e+18,9.029505097698756e+17,[]
@mhdksafa Telling that you don't understand the difference between women freely choosing to wear something and being forced to wear that thing.,1.6887127262504878e+18,2023-08-08 00:44:23+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200643,1.688406278165422e+18,8.340785242774569e+17,[]
@G_S_Bhogal Basically.,1.6887078936823726e+18,2023-08-08 00:25:11+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200650,1.6886002932509164e+18,2893223998.0,[]
@BillyM2k https://t.co/nWfCeXrXCq,1.6887064691038372e+18,2023-08-08 00:19:31+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200657,1.6886053255687127e+18,30699048.0,[]
@billmaher Well said.,1.688705344506069e+18,2023-08-08 00:15:03+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200663,1.6886487036604047e+18,19697415.0,[]
@ChrisWillx 🔥🔥🔥,1.688703083944063e+18,2023-08-08 00:06:04+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200670,1.6886633825077985e+18,27357824.0,[]
@Liz_Wheeler The spelling in those subtitles is worth a prison sentence.,1.6886111614222991e+18,2023-08-07 18:00:48+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200692,1.6883764103127736e+18,264361128.0,[]
@Christoserus You would have paid for a thing but being offered to pay for it made you decide to not pay for it? https://t.co/rokB8ledWX,1.6886075842640404e+18,2023-08-07 17:46:35+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200699,1.688589366170374e+18,1.6762242366485545e+18,[]
"@Christoserus I know, paying for things you consume is CRAZY!",1.6885831932622152e+18,2023-08-07 16:09:40+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200706,1.6885828023908434e+18,1.6762242366485545e+18,[]
@citizen_scorned The flesh is weak.,1.6885812904365752e+18,2023-08-07 16:02:06+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200715,1.6885805045749924e+18,1.67623472402765e+18,[]
https://t.co/Xd3q5NWyBe,1.6885790487446075e+18,2023-08-07 15:53:12+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200721,1.6885790464168223e+18,1495726466.0,"[{'url': 'https://t.co/Xd3q5NWyBe', 'expanded_url': 'http://www.konstantinkisin.com', 'display_url': 'konstantinkisin.com', 'indices': [0, 23]}]"
@peterrhague @RealKeriSmith 🤣🤣🤣,1.688510551704363e+18,2023-08-07 11:21:01+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200734,1.6885099101604209e+18,28138103.0,[]
@RealKeriSmith It's weird how so many people can't see this.,1.6884631619873505e+18,2023-08-07 08:12:42+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200748,1.6883507087041454e+18,23012945.0,[]
@dsbronx10 I'm not a middle aged... Oh wait.,1.6882237807309783e+18,2023-08-06 16:21:29+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200796,1.688166942895493e+18,1.6667993078975734e+18,[]
@JessicaVaugn I made the mistake of watching Oppenheimer first!,1.6881956678674145e+18,2023-08-06 14:29:47+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200804,1.6881946629543895e+18,50595242.0,[]
@elonmusk https://t.co/NUtCiYQ8Be,1.6879451884911206e+18,2023-08-05 21:54:28+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200832,1.6876823471208735e+18,44196397.0,[]
@OkayBiology I can see this making a big impact with Red Wall voters.,1.6879446996365517e+18,2023-08-05 21:52:31+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200839,1.687851065989894e+18,1.652632955729191e+18,[]
@BillyM2k This is what community notes was made for.,1.6878699544717435e+18,2023-08-05 16:55:30+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200862,1.6878687655042253e+18,30699048.0,[]
@DrEliDavid Give me money.,1.6878694657012818e+18,2023-08-05 16:53:34+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200869,1.6878650234300416e+18,8.012030593596785e+17,[]
"@DaniSButcher Yes, I am now against it 🤣",1.6878693794412052e+18,2023-08-05 16:53:13+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200876,1.6878295561141166e+18,400599700.0,[]
"@fig100 Come on mate, Gary doesn't shop at Lidl.",1.687868249705415e+18,2023-08-05 16:48:44+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200883,1.687868036056068e+18,108080022.0,[]
"@wrong_speak That's awesome, brother! Great work!",1.687799455955706e+18,2023-08-05 12:15:22+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200900,1.6877927380816036e+18,1.2978393153268367e+18,[]
@sentientist @primalpoly Whoo! Congratulations!!!,1.6877129283366502e+18,2023-08-05 06:31:32+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200935,1.6876085155092685e+18,519438862.0,[]
"...that you are truly making an impact when the ideas you share go beyond the group of people who know who you are.

I'm not upset one bit, I'm delighted.

""It's amazing what you can accomplish when you don't care who gets the credit""

- Harry Truman",1.6875685182863114e+18,2023-08-04 20:57:42+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200944,1.6875685136599777e+18,1495726466.0,[]
@BillyM2k https://t.co/aGm5vNR2bt,1.6875139792900792e+18,2023-08-04 17:20:59+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200965,1.6875126865010196e+18,30699048.0,[]
https://t.co/Xd3q5NWyBe,1.6875100420591862e+18,2023-08-04 17:05:21+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200972,1.687510039710376e+18,1495726466.0,"[{'url': 'https://t.co/Xd3q5NWyBe', 'expanded_url': 'http://www.konstantinkisin.com', 'display_url': 'konstantinkisin.com', 'indices': [0, 23]}]"
"@TomBilyeu Love this and needed to hear it, too!",1.6873825495872717e+18,2023-08-04 08:38:44+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201001,1.687263685872681e+18,1087646485.0,[]
"@Philosophi_Cat @ControlledNeo @tyromper @michaeljringer I definitely experienced this after about month 4. And I worship my wife and think she's gorgeous.

I imagine there is a biological reason for this.",1.6873818655339356e+18,2023-08-04 08:36:01+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201008,1.6871227769544417e+18,8.375555578043392e+17,[]
"@TTExulansic Subtypes of male works for me.

Being a tomboy isn't a gender, it's just being a girl that doesn't fit the stereotype for your sex.

It's fascinating to me how hard ""gender critical"" people cling to the very concept that opened this can of worms in the first place.",1.6873782436476682e+18,2023-08-04 08:21:37+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201015,1.6873758247172915e+18,1.4781887407868518e+18,[]
@professorLeek Make sure to flush after expressing.,1.6873698486685e+18,2023-08-04 07:48:16+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201023,1.6873666848169206e+18,1.4961195180154962e+18,[]
"@funstuff1972 @LauraSmartYT @SophieSpital Diversity hire? At TRIGGERnometry? 

🤣🤣🤣🤣",1.6871717766927729e+18,2023-08-03 18:41:12+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201051,1.6871336423618806e+18,367179578.0,[]
@LauraSmartYT https://t.co/m24MlGZ4aW,1.687095139188015e+18,2023-08-03 13:36:40+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201064,1.687006523245871e+18,2193862477.0,[]
@LauraSmartYT @SophieSpital https://t.co/J245aazbg9,1.687072146604933e+18,2023-08-03 12:05:18+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201078,1.687071619720614e+18,2193862477.0,[]
"@SophieSpital Understood.

On an unrelated note, how is your new job search going?",1.6870699865887048e+18,2023-08-03 11:56:43+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201087,1.687061214411522e+18,9.579644607187722e+17,[]
"@JonXavier2022 LOL, you're totally right 🤣",1.687037493315584e+18,2023-08-03 09:47:36+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201101,1.687009161073025e+18,1.5949464234007224e+18,[]
@ianbremmer @jburnmurdoch Science denialism is a bipartisan issue. Half the people on the left have suddenly forgotten second grade biology 🤣,1.686864790042374e+18,2023-08-02 22:21:21+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201115,1.686862198667178e+18,60783724.0,[]
@Sir_Adam_Pierce @triggerpod @LauraSmartYT My critics would argue otherwise 🤣🤣🤣,1.6868616392644813e+18,2023-08-02 22:08:49+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201122,1.686861058143654e+18,1394578680.0,[]
"@jburnmurdoch I think you've confused science with what that graph actually says which is ""confidence in the scientific community"". The right isn't anti-science, per se, it's anti institutions.

This worries me as well, but it's not the same thing.",1.6868613987001426e+18,2023-08-02 22:07:52+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201128,1.6868138444698583e+18,43878033.0,[]
"@Sir_Adam_Pierce @triggerpod That's a good idea, actually @LauraSmartYT",1.6868567110872596e+18,2023-08-02 21:49:14+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201135,1.6867487605487247e+18,1394578680.0,[]
https://t.co/Xd3q5NWyBe,1.686773655303299e+18,2023-08-02 16:19:12+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201164,1.6867736532690084e+18,1495726466.0,"[{'url': 'https://t.co/Xd3q5NWyBe', 'expanded_url': 'http://www.konstantinkisin.com', 'display_url': 'konstantinkisin.com', 'indices': [0, 23]}]"
@Caelleigh1 Pretty much.,1.6867262112238182e+18,2023-08-02 13:10:41+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201179,1.6867260257139917e+18,1.4971227509970862e+18,[]
@FortunateOkello @TheLaurenChen @RitaPanahi I made no comment whatsoever about CRT. But the visual of a stadium full of people chanting genocidal slogans seems pretty horrific to me.,1.6867237559915889e+18,2023-08-02 13:00:55+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201186,1.6867220394643003e+18,1.643863135768519e+18,[]
Both my account and @triggerpod have now been approved for monetisation and I look forward to creating more exciting content now that there is an incentive to do so.,1.6866894026117448e+18,2023-08-02 10:44:25+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201200,1.6866894004516782e+18,1495726466.0,[]
@TheLaurenChen @RitaPanahi Horrific.,1.686506756975792e+18,2023-08-01 22:38:39+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201233,1.6863709154943754e+18,7.706193600628982e+17,[]
@ZubyMusic Definitely,1.6864786610530386e+18,2023-08-01 20:47:00+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201240,1.6864767112594268e+18,57441414.0,[]
@DavinaDay2 Watch out for all that falling fire. It forms shiny little drops and falls to the ground.,1.686058247537541e+18,2023-07-31 16:56:26+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201290,1.686044089886597e+18,540808668.0,[]
@LauraSmartYT 🤣,1.686002270570246e+18,2023-07-31 13:14:00+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201303,1.6859974969195356e+18,2193862477.0,[]
@prla Horrific. Stop burning fossil fuels immediately or it'll get even worse!,1.685914655711994e+18,2023-07-31 07:25:51+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201327,1.685913822517715e+18,23586283.0,[]
@Robwomble Check out our interview with @mallenbaker.,1.6859108332792422e+18,2023-07-31 07:10:40+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201333,1.68591042234649e+18,89274730.0,[]
@RadCentrism You're still banging on about COVID? 🤣,1.68578807488043e+18,2023-07-30 23:02:52+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201586,1.6857873147805243e+18,1.0199978403223798e+18,[]
@realchrisrufo https://t.co/6hX45EHFwC,1.6857821234063647e+18,2023-07-30 22:39:13+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201595,1.6857808479646474e+18,3066800573.0,[]
"@cjsnowdon The attitude to motorists is a perfect metaphor for the larger split in society.

A group of people with unusual circumstances imposing their wishes on everyone else because they can't imagine anyone would live differently to them given that they are morally superior by default.",1.6857819256407572e+18,2023-07-30 22:38:26+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201601,1.685778884208304e+18,144658847.0,[]
@RosieKayK2CO 🤣,1.6855562855786168e+18,2023-07-30 07:41:49+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201642,1.6853455582720205e+18,1.480203014375977e+18,[]
@VivekGRamaswamy https://t.co/3n1vVXuWM0,1.6853999459924132e+18,2023-07-29 21:20:34+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201647,1.620222737754235e+18,1.227799690579718e+18,[]
