combination_id,similarity_scores_mean,similarity_scores_std,similarity_scores_count,similarity_scores_relative,rouge1_fmeasure_mean,rouge1_fmeasure_std,rouge1_fmeasure_count,rouge1_fmeasure_relative,rouge1_recall_mean,rouge1_recall_std,rouge1_recall_count,rouge1_recall_relative,rouge1_precision_mean,rouge1_precision_std,rouge1_precision_count,rouge1_precision_relative,rouge2_fmeasure_mean,rouge2_fmeasure_std,rouge2_fmeasure_count,rouge2_fmeasure_relative,rouge2_recall_mean,rouge2_recall_std,rouge2_recall_count,rouge2_recall_relative,rouge2_precision_mean,rouge2_precision_std,rouge2_precision_count,rouge2_precision_relative,rougel_fmeasure_mean,rougel_fmeasure_std,rougel_fmeasure_count,rougel_fmeasure_relative,rougel_recall_mean,rougel_recall_std,rougel_recall_count,rougel_recall_relative,rougel_precision_mean,rougel_precision_std,rougel_precision_count,rougel_precision_relative,rouge_avg_impact
adaptability_signs|authenticity_markers|cognitive_patterns|opinion_expression|punctuation_style,0.8373,0.0052,2,0.071,0.3229,0.0974,2,0.1119,0.3771,0.1064,2,0.0335,0.2823,0.0893,2,0.1129,0.0817,0.0928,2,0.0256,0.095,0.1071,2,0.0005,0.0718,0.0818,2,0.0273,0.1793,0.0964,2,0.0285,0.2089,0.1086,2,-0.042,0.157,0.0865,2,0.0367,0.05533333333333334
adaptability_signs|authenticity_markers|cognitive_patterns|social_orientation|vocabulary_range,0.7735,0.0672,2,0.0072,0.2034,0.0083,2,-0.0076,0.34,0.0283,2,-0.0036,0.1452,0.0033,2,-0.0242,0.0491,0.0021,2,-0.007,0.0833,0.0,2,-0.0112,0.0348,0.0021,2,-0.0097,0.1192,0.0288,2,-0.0316,0.2,0.0566,2,-0.0509,0.0849,0.019,2,-0.0354,-0.015400000000000002
adaptability_signs|authenticity_markers|community_role|conflict_approach|controversy_handling,0.6989,0.0408,4,-0.0674,0.1467,0.0454,4,-0.0643,0.2915,0.1104,4,-0.0521,0.1102,0.0491,4,-0.0592,0.018,0.0251,4,-0.0381,0.0302,0.0476,4,-0.0643,0.0133,0.0173,4,-0.0312,0.0997,0.0299,4,-0.0511,0.1991,0.076,4,-0.0518,0.0743,0.0295,4,-0.046,-0.051166666666666666
adaptability_signs|authenticity_markers|community_role|conflict_approach|narrative_voice,0.5629,0.0381,2,-0.2034,0.0351,0.0496,2,-0.1759,0.0417,0.0589,2,-0.3019,0.0303,0.0429,2,-0.1391,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0175,0.0248,2,-0.1333,0.0208,0.0295,2,-0.2301,0.0152,0.0214,2,-0.1051,-0.12176666666666665
adaptability_signs|authenticity_markers|community_role|conflict_approach|punctuation_style,0.7914,0.0354,2,0.0251,0.1638,0.1011,2,-0.0472,0.2474,0.1378,2,-0.0962,0.1226,0.0791,2,-0.0468,0.012,0.017,2,-0.0441,0.0179,0.0253,2,-0.0766,0.0091,0.0129,2,-0.0354,0.0896,0.0397,2,-0.0612,0.1362,0.0512,2,-0.1147,0.0669,0.0317,2,-0.0534,-0.050833333333333335
adaptability_signs|authenticity_markers|community_role|content_triggers|general_decription,0.8311,0.0151,2,0.0648,0.1918,0.0279,2,-0.0192,0.2529,0.0041,2,-0.0907,0.1557,0.0348,2,-0.0137,0.0538,0.0483,2,-0.0023,0.0764,0.0744,2,-0.0181,0.0417,0.0354,2,-0.0028,0.1437,0.0401,2,-0.0071,0.1948,0.0781,2,-0.0561,0.1148,0.0232,2,-0.0055,-0.009533333333333333
adaptability_signs|authenticity_markers|community_role|content_triggers|language_formality,0.8278,0.0109,2,0.0615,0.256,0.0478,2,0.045,0.3597,0.1647,2,0.0161,0.2064,0.0027,2,0.037,0.0597,0.0844,2,0.0036,0.1,0.1414,2,0.0055,0.0426,0.0602,2,-0.0019,0.1777,0.0767,2,0.0269,0.258,0.1738,2,0.0071,0.1402,0.0375,2,0.0199,0.025166666666666667
adaptability_signs|authenticity_markers|community_role|content_triggers|social_orientation,0.721,0.0433,2,-0.0453,0.1444,0.0651,2,-0.0666,0.2,0.0,2,-0.1436,0.1235,0.0824,2,-0.0459,0.0194,0.0275,2,-0.0367,0.0204,0.0289,2,-0.0741,0.0185,0.0262,2,-0.026,0.0831,0.0711,2,-0.0677,0.1033,0.0519,2,-0.1476,0.0745,0.0746,2,-0.0458,-0.056999999999999995
adaptability_signs|authenticity_markers|community_role|controversy_handling|language_formality,0.8113,0.1063,2,0.045,0.1822,0.0481,2,-0.0288,0.481,0.0741,2,0.1374,0.1126,0.0326,2,-0.0568,0.0531,0.0035,2,-0.003,0.1484,0.0078,2,0.0539,0.0324,0.003,2,-0.0121,0.117,0.0257,2,-0.0338,0.3095,0.0337,2,0.0586,0.0722,0.0177,2,-0.0481,-0.021866666666666663
adaptability_signs|authenticity_markers|community_role|controversy_handling|message_effectiveness,0.764,0.0113,2,-0.0023,0.1003,0.0071,2,-0.1107,0.375,0.0,2,0.0314,0.0579,0.0047,2,-0.1115,0.0328,0.0464,2,-0.0233,0.1429,0.202,2,0.0484,0.0185,0.0262,2,-0.026,0.0827,0.0177,2,-0.0681,0.3125,0.0884,2,0.0616,0.0477,0.0097,2,-0.0726,-0.06736666666666667
adaptability_signs|authenticity_markers|community_role|emotional_expression|reaction_patterns,0.7049,0.0665,2,-0.0614,0.2323,0.1109,2,0.0213,0.2183,0.135,2,-0.1253,0.2568,0.072,2,0.0874,0.072,0.0382,2,0.0159,0.0679,0.0455,2,-0.0266,0.0793,0.0265,2,0.0348,0.1508,0.0889,2,-0.0,0.1429,0.1029,2,-0.108,0.1646,0.0664,2,0.0443,0.0124
adaptability_signs|authenticity_markers|community_role|emotional_expression|stress_indicators,0.72,0.0477,2,-0.0463,0.207,0.0275,2,-0.004,0.3333,0.0,2,-0.0103,0.1509,0.029,2,-0.0185,0.0529,0.0194,2,-0.0032,0.0919,0.0468,2,-0.0026,0.0374,0.0113,2,-0.0071,0.1692,0.0258,2,0.0184,0.2778,0.0786,2,0.0269,0.1224,0.0114,2,0.0021,0.0037333333333333333
adaptability_signs|authenticity_markers|community_role|general_decription|identity_projection,0.7716,0.0138,2,0.0053,0.3245,0.0331,2,0.1135,0.3795,0.029,2,0.0359,0.2835,0.0342,2,0.1141,0.077,0.0775,2,0.0209,0.0918,0.0935,2,-0.0027,0.0664,0.0662,2,0.0219,0.1511,0.06,2,0.0003,0.1779,0.0748,2,-0.073,0.1314,0.0499,2,0.0111,0.044899999999999995
adaptability_signs|authenticity_markers|community_role|general_decription|language_formality,0.8035,0.0215,2,0.0372,0.2063,0.0392,2,-0.0047,0.292,0.1056,2,-0.0516,0.1617,0.0144,2,-0.0077,0.0326,0.0461,2,-0.0235,0.0517,0.0731,2,-0.0428,0.0238,0.0337,2,-0.0207,0.137,0.0169,2,-0.0138,0.1928,0.0574,2,-0.0581,0.1077,0.0023,2,-0.0126,-0.013999999999999999
adaptability_signs|authenticity_markers|community_role|general_decription|reaction_patterns,0.8148,0.0933,2,0.0485,0.2997,0.2288,2,0.0887,0.4178,0.2931,2,0.0742,0.2342,0.1862,2,0.0648,0.127,0.1796,2,0.0709,0.1739,0.246,2,0.0794,0.1,0.1414,2,0.0555,0.2345,0.2341,2,0.0837,0.3235,0.3086,2,0.0726,0.1842,0.1879,2,0.0639,0.0811
adaptability_signs|authenticity_markers|community_role|general_decription|vocabulary_range,0.7092,0.0166,2,-0.0571,0.1333,0.0575,2,-0.0777,0.2211,0.1864,2,-0.1225,0.1058,0.0136,2,-0.0636,0.0149,0.0211,2,-0.0412,0.0312,0.0442,2,-0.0633,0.0098,0.0139,2,-0.0347,0.0805,0.0091,2,-0.0703,0.1239,0.0743,2,-0.127,0.0673,0.0136,2,-0.053,-0.06306666666666667
adaptability_signs|authenticity_markers|community_role|language_formality|narrative_voice,0.7376,0.0242,4,-0.0287,0.1915,0.0736,4,-0.0195,0.4591,0.1543,4,0.1155,0.122,0.0506,4,-0.0474,0.0613,0.0434,4,0.0052,0.15,0.0892,4,0.0555,0.039,0.0293,4,-0.0055,0.1235,0.0627,4,-0.0273,0.299,0.1504,4,0.0481,0.0786,0.0419,4,-0.0417,-0.013866666666666666
adaptability_signs|authenticity_markers|community_role|language_formality|reaction_patterns,0.7422,0.1068,2,-0.0241,0.2,0.0149,2,-0.011,0.2118,0.0109,2,-0.1318,0.192,0.0359,2,0.0226,0.0323,0.0456,2,-0.0238,0.0312,0.0442,2,-0.0633,0.0333,0.0471,2,-0.0112,0.1263,0.0,2,-0.0245,0.1344,0.0169,2,-0.1165,0.1208,0.0137,2,0.0005,-0.019766666666666665
adaptability_signs|authenticity_markers|community_role|language_formality|value_signals,0.7194,0.1202,2,-0.0469,0.1749,0.0945,2,-0.0361,0.2437,0.0875,2,-0.0999,0.1385,0.087,2,-0.0309,0.0337,0.0477,2,-0.0224,0.0429,0.0606,2,-0.0516,0.0278,0.0393,2,-0.0167,0.1259,0.1016,2,-0.0249,0.1705,0.1125,2,-0.0804,0.101,0.0885,2,-0.0193,-0.027800000000000002
adaptability_signs|authenticity_markers|community_role|message_effectiveness|punctuation_style,0.7139,0.0262,2,-0.0524,0.0837,0.0767,2,-0.1273,0.2833,0.165,2,-0.0603,0.0497,0.0475,2,-0.1197,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0607,0.0442,2,-0.0901,0.2167,0.0707,2,-0.0342,0.0358,0.0279,2,-0.0845,-0.09116666666666667
adaptability_signs|authenticity_markers|community_role|message_effectiveness|reaction_patterns,0.727,0.0146,2,-0.0393,0.0906,0.0383,2,-0.1204,0.202,0.0286,2,-0.1416,0.062,0.0353,2,-0.1074,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0906,0.0383,2,-0.0602,0.202,0.0286,2,-0.0489,0.062,0.0353,2,-0.0583,-0.0789
adaptability_signs|authenticity_markers|community_role|narrative_voice|stress_indicators,0.8006,0.0436,2,0.0343,0.3061,0.0506,2,0.0951,0.3598,0.0929,2,0.0162,0.2679,0.0253,2,0.0985,0.0531,0.0232,2,-0.003,0.0635,0.0332,2,-0.031,0.0459,0.017,2,0.0014,0.1575,0.0189,2,0.0067,0.1848,0.0395,2,-0.0661,0.1381,0.0067,2,0.0178,0.032933333333333335
adaptability_signs|authenticity_markers|community_role|reaction_patterns|social_orientation,0.8473,0.0431,2,0.081,0.2169,0.0373,2,0.0059,0.3571,0.0337,2,0.0135,0.1592,0.0456,2,-0.0102,0.0383,0.0149,2,-0.0178,0.0692,0.0435,2,-0.0253,0.027,0.0074,2,-0.0175,0.1287,0.0473,2,-0.0221,0.2063,0.0224,2,-0.0446,0.0956,0.0454,2,-0.0247,-0.011333333333333334
adaptability_signs|authenticity_markers|conflict_approach|content_triggers|reaction_patterns,0.8009,0.0596,2,0.0346,0.2957,0.0695,2,0.0847,0.2743,0.1171,2,-0.0693,0.3397,0.0091,2,0.1703,0.0775,0.0098,2,0.0214,0.0692,0.0056,2,-0.0253,0.0941,0.0366,2,0.0496,0.2245,0.0076,2,0.0737,0.2042,0.048,2,-0.0467,0.265,0.0604,2,0.1447,0.05993333333333334
adaptability_signs|authenticity_markers|conflict_approach|content_triggers|vocabulary_range,0.7134,0.0747,2,-0.0529,0.2174,0.1845,2,0.0064,0.2444,0.22,2,-0.0992,0.1964,0.1574,2,0.027,0.0619,0.0876,2,0.0058,0.0714,0.101,2,-0.0231,0.0547,0.0773,2,0.0102,0.1348,0.1291,2,-0.016,0.1522,0.1524,2,-0.0987,0.1213,0.1113,2,0.001,-0.001266666666666667
adaptability_signs|authenticity_markers|conflict_approach|controversy_handling|emotional_expression,0.701,0.0322,2,-0.0653,0.2043,0.0029,2,-0.0067,0.2706,0.015,2,-0.073,0.1645,0.0093,2,-0.0049,0.0115,0.0163,2,-0.0446,0.0161,0.0228,2,-0.0784,0.0089,0.0126,2,-0.0356,0.1197,0.0103,2,-0.0311,0.1581,0.0027,2,-0.0928,0.0965,0.0124,2,-0.0238,-0.027466666666666667
adaptability_signs|authenticity_markers|conflict_approach|controversy_handling|language_formality,0.6645,0.0641,2,-0.1018,0.1094,0.1547,2,-0.1016,0.35,0.495,2,0.0064,0.0648,0.0917,2,-0.1046,0.0323,0.0456,2,-0.0238,0.1111,0.1571,2,0.0166,0.0189,0.0267,2,-0.0256,0.0781,0.1105,2,-0.0727,0.25,0.3536,2,-0.0009,0.0463,0.0655,2,-0.074,-0.06603333333333333
adaptability_signs|authenticity_markers|conflict_approach|controversy_handling|opinion_expression,0.6884,0.0205,2,-0.0779,0.1845,0.0457,2,-0.0265,0.3888,0.0288,2,0.0452,0.1217,0.0365,2,-0.0477,0.0457,0.0297,2,-0.0104,0.1071,0.0842,2,0.0126,0.0292,0.0177,2,-0.0153,0.1158,0.0407,2,-0.035,0.2416,0.044,2,-0.0093,0.0766,0.0308,2,-0.0437,-0.023966666666666667
adaptability_signs|authenticity_markers|conflict_approach|emotional_expression|language_formality,0.778,0.0165,2,0.0117,0.1859,0.0169,2,-0.0251,0.3133,0.066,2,-0.0303,0.1327,0.0052,2,-0.0367,0.0223,0.0002,2,-0.0338,0.0381,0.0051,2,-0.0564,0.0159,0.0007,2,-0.0286,0.0983,0.0147,2,-0.0525,0.1633,0.0047,2,-0.0876,0.0706,0.0142,2,-0.0497,-0.03713333333333333
adaptability_signs|authenticity_markers|conflict_approach|general_decription|opinion_expression,0.7299,0.0575,2,-0.0364,0.1483,0.0543,2,-0.0627,0.6667,0.1571,2,0.3231,0.0835,0.0319,2,-0.0859,0.0137,0.0194,2,-0.0424,0.0625,0.0884,2,-0.032,0.0077,0.0109,2,-0.0368,0.124,0.051,2,-0.0268,0.5556,0.1571,2,0.3047,0.0698,0.0298,2,-0.0505,-0.04396666666666666
adaptability_signs|authenticity_markers|conflict_approach|identity_projection|narrative_voice,0.7405,0.1372,2,-0.0258,0.0742,0.0039,2,-0.1368,0.2667,0.0943,2,-0.0769,0.0435,0.0,2,-0.1259,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0742,0.0039,2,-0.0766,0.2667,0.0943,2,0.0158,0.0435,0.0,2,-0.0768,-0.08983333333333333
adaptability_signs|authenticity_markers|conflict_approach|identity_projection|social_orientation,0.7844,0.0045,2,0.0181,0.1855,0.0205,2,-0.0255,0.4598,0.3783,2,0.1162,0.1349,0.0268,2,-0.0345,0.0472,0.0421,2,-0.0089,0.1598,0.1983,2,0.0653,0.0299,0.0201,2,-0.0146,0.1434,0.0094,2,-0.0074,0.3497,0.2769,2,0.0988,0.105,0.0255,2,-0.0153,-0.013933333333333334
adaptability_signs|authenticity_markers|conflict_approach|message_effectiveness|opinion_expression,0.8317,0.0356,2,0.0654,0.2769,0.0125,2,0.0659,0.3091,0.0095,2,-0.0345,0.2508,0.0142,2,0.0814,0.0438,0.0274,2,-0.0123,0.0492,0.0314,2,-0.0453,0.0394,0.0243,2,-0.0051,0.1658,0.0012,2,0.015,0.1851,0.0013,2,-0.0658,0.1502,0.0028,2,0.0299,0.022866666666666664
adaptability_signs|authenticity_markers|conflict_approach|message_effectiveness|stress_indicators,0.6436,0.065,2,-0.1227,0.0917,0.0825,2,-0.1193,0.1598,0.1429,2,-0.1838,0.0643,0.058,2,-0.1051,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0667,0.0471,2,-0.0841,0.1164,0.0814,2,-0.1345,0.0467,0.0332,2,-0.0736,-0.08650000000000001
adaptability_signs|authenticity_markers|conflict_approach|punctuation_style|reaction_patterns,0.7788,0.0072,2,0.0125,0.3882,0.0295,2,0.1772,0.4737,0.0,2,0.1301,0.33,0.0424,2,0.1606,0.1102,0.0086,2,0.0541,0.1351,0.0,2,0.0406,0.0934,0.0122,2,0.0489,0.2474,0.0036,2,0.0966,0.3026,0.0186,2,0.0517,0.21,0.0141,2,0.0897,0.10930000000000001
adaptability_signs|authenticity_markers|conflict_approach|stress_indicators|vocabulary_range,0.8302,0.0057,2,0.0639,0.2699,0.0282,2,0.0589,0.4464,0.0421,2,0.1028,0.1959,0.0373,2,0.0265,0.0683,0.0122,2,0.0122,0.1185,0.0446,2,0.024,0.0486,0.0044,2,0.0041,0.2159,0.0225,2,0.0651,0.3571,0.0337,2,0.1062,0.1567,0.0298,2,0.0364,0.045399999999999996
adaptability_signs|authenticity_markers|conflict_approach|value_signals|vocabulary_range,0.7227,0.0781,2,-0.0436,0.3239,0.1621,2,0.1129,0.4385,0.1656,2,0.0949,0.2587,0.1465,2,0.0893,0.2054,0.0884,2,0.1493,0.2816,0.0839,2,0.1871,0.1629,0.0815,2,0.1184,0.2452,0.1494,2,0.0944,0.3294,0.1627,2,0.0785,0.1967,0.1318,2,0.0764,0.11886666666666666
adaptability_signs|authenticity_markers|content_triggers|emotional_expression|reaction_patterns,0.7999,0.1194,2,0.0336,0.1808,0.1069,2,-0.0302,0.4361,0.3934,2,0.0925,0.1176,0.0547,2,-0.0518,0.027,0.0382,2,-0.0291,0.0833,0.1179,2,-0.0112,0.0161,0.0228,2,-0.0284,0.1377,0.0954,2,-0.0131,0.3383,0.3296,2,0.0874,0.0888,0.0512,2,-0.0315,-0.024133333333333336
adaptability_signs|authenticity_markers|content_triggers|identity_projection|language_formality,0.8331,0.0174,2,0.0668,0.2705,0.1036,2,0.0595,0.4725,0.0082,2,0.1289,0.1966,0.1013,2,0.0272,0.0806,0.114,2,0.0245,0.1136,0.1607,2,0.0191,0.0625,0.0884,2,0.018,0.2423,0.1435,2,0.0915,0.4058,0.1025,2,0.1549,0.1788,0.1266,2,0.0585,0.058499999999999996
adaptability_signs|authenticity_markers|content_triggers|identity_projection|social_orientation,0.731,0.1649,2,-0.0353,0.107,0.0911,2,-0.104,0.2431,0.1866,2,-0.1005,0.0687,0.06,2,-0.1007,0.0303,0.0429,2,-0.0258,0.0714,0.101,2,-0.0231,0.0192,0.0272,2,-0.0253,0.107,0.0911,2,-0.0438,0.2431,0.1866,2,-0.0078,0.0687,0.06,2,-0.0516,-0.05786666666666667
adaptability_signs|authenticity_markers|content_triggers|identity_projection|value_signals,0.8105,0.0082,2,0.0442,0.2306,0.0461,2,0.0196,0.2491,0.0637,2,-0.0945,0.2152,0.0324,2,0.0458,0.0392,0.0302,2,-0.0169,0.0412,0.0301,2,-0.0533,0.0375,0.0302,2,-0.007,0.1582,0.0004,2,0.0074,0.1699,0.0093,2,-0.081,0.1484,0.0078,2,0.0281,0.003366666666666667
adaptability_signs|authenticity_markers|content_triggers|message_effectiveness|narrative_voice,0.7433,0.0418,2,-0.023,0.1753,0.028,2,-0.0357,0.3267,0.0094,2,-0.0169,0.1209,0.0275,2,-0.0485,0.025,0.0354,2,-0.0311,0.0417,0.0589,2,-0.0528,0.0179,0.0253,2,-0.0266,0.1043,0.0096,2,-0.0465,0.199,0.0552,2,-0.0519,0.0713,0.0016,2,-0.049,-0.037766666666666664
adaptability_signs|authenticity_markers|content_triggers|message_effectiveness|reaction_patterns,0.7788,0.0463,2,0.0125,0.2336,0.044,2,0.0226,0.4026,0.1793,2,0.059,0.1682,0.0116,2,-0.0012,0.0758,0.1071,2,0.0197,0.1562,0.221,2,0.0617,0.05,0.0707,2,0.0055,0.1515,0.0353,2,0.0007,0.2627,0.1277,2,0.0118,0.1088,0.0125,2,-0.0115,0.014333333333333332
adaptability_signs|authenticity_markers|content_triggers|message_effectiveness|social_orientation,0.8003,0.0756,2,0.034,0.2779,0.0899,2,0.0669,0.3725,0.0555,2,0.0289,0.2248,0.0946,2,0.0554,0.0806,0.0432,2,0.0245,0.1185,0.0819,2,0.024,0.0618,0.0272,2,0.0173,0.1934,0.0714,2,0.0426,0.2582,0.0508,2,0.0073,0.1568,0.0729,2,0.0365,0.04466666666666667
adaptability_signs|authenticity_markers|controversy_handling|emotional_expression|general_decription,0.7425,0.0566,2,-0.0238,0.1093,0.0968,2,-0.1017,0.1889,0.11,2,-0.1547,0.0792,0.0766,2,-0.0902,0.0233,0.0329,2,-0.0328,0.0357,0.0505,2,-0.0588,0.0172,0.0244,2,-0.0273,0.0871,0.0654,2,-0.0637,0.1556,0.0629,2,-0.0953,0.0625,0.053,2,-0.0578,-0.06606666666666668
adaptability_signs|authenticity_markers|controversy_handling|identity_projection|punctuation_style,0.7834,0.0915,2,0.0171,0.1799,0.0991,2,-0.0311,0.1768,0.0963,2,-0.1668,0.1832,0.102,2,0.0138,0.0426,0.0602,2,-0.0135,0.0417,0.0589,2,-0.0528,0.0435,0.0615,2,-0.001,0.1487,0.0549,2,-0.0021,0.1462,0.053,2,-0.1047,0.1513,0.0568,2,0.031,-0.015566666666666666
adaptability_signs|authenticity_markers|controversy_handling|identity_projection|value_signals,0.7531,0.0386,2,-0.0132,0.2113,0.0029,2,0.0003,0.5122,0.1459,2,0.1686,0.1348,0.0082,2,-0.0346,0.0512,0.0051,2,-0.0049,0.131,0.0505,2,0.0365,0.0323,0.0007,2,-0.0122,0.1597,0.0373,2,0.0089,0.3741,0.0148,2,0.1232,0.1028,0.0314,2,-0.0175,0.0014333333333333333
adaptability_signs|authenticity_markers|controversy_handling|identity_projection|vocabulary_range,0.8492,0.0699,2,0.0829,0.2767,0.0499,2,0.0657,0.385,0.1233,2,0.0414,0.2179,0.0212,2,0.0485,0.0456,0.0148,2,-0.0105,0.0646,0.0299,2,-0.0299,0.0355,0.0087,2,-0.009,0.1435,0.0566,2,-0.0073,0.2027,0.1061,2,-0.0482,0.112,0.0354,2,-0.0083,0.015966666666666664
adaptability_signs|authenticity_markers|controversy_handling|language_formality|message_effectiveness,0.781,0.0056,2,0.0147,0.2959,0.0619,2,0.0849,0.3337,0.0476,2,-0.0099,0.2666,0.0696,2,0.0972,0.0459,0.0166,2,-0.0102,0.0517,0.0153,2,-0.0428,0.0415,0.0171,2,-0.003,0.171,0.0517,2,0.0202,0.1922,0.0456,2,-0.0587,0.1545,0.0545,2,0.0342,0.03163333333333333
adaptability_signs|authenticity_markers|controversy_handling|language_formality|punctuation_style,0.8231,0.0462,2,0.0568,0.2015,0.0231,2,-0.0095,0.2372,0.018,2,-0.1064,0.1793,0.0456,2,0.0099,0.0485,0.0115,2,-0.0076,0.0593,0.0249,2,-0.0352,0.042,0.0039,2,-0.0025,0.1242,0.0076,2,-0.0266,0.1487,0.0372,2,-0.1022,0.1092,0.0088,2,-0.0111,-0.014566666666666667
adaptability_signs|authenticity_markers|controversy_handling|language_formality|vocabulary_range,0.7212,0.0359,2,-0.0451,0.1123,0.01,2,-0.0987,0.1577,0.0463,2,-0.1859,0.0889,0.0028,2,-0.0805,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.0869,0.0038,2,-0.0639,0.1214,0.0303,2,-0.1295,0.069,0.0053,2,-0.0513,-0.0729
adaptability_signs|authenticity_markers|controversy_handling|message_effectiveness|social_orientation,0.7691,0.0579,4,0.0028,0.2138,0.0521,4,0.0028,0.2729,0.0535,4,-0.0707,0.1883,0.0742,4,0.0189,0.0588,0.0252,4,0.0027,0.0722,0.0183,4,-0.0223,0.0536,0.0336,4,0.0091,0.1671,0.0389,4,0.0163,0.218,0.0594,4,-0.0329,0.1442,0.0441,4,0.0239,0.007266666666666667
adaptability_signs|authenticity_markers|controversy_handling|narrative_voice|punctuation_style,0.7951,0.0077,2,0.0288,0.3051,0.0515,2,0.0941,0.2706,0.0386,2,-0.073,0.35,0.0707,2,0.1806,0.0712,0.0299,2,0.0151,0.0634,0.0282,2,-0.0311,0.0811,0.0316,2,0.0366,0.2264,0.0247,2,0.0756,0.201,0.0167,2,-0.0499,0.2595,0.037,2,0.1392,0.06160000000000001
adaptability_signs|authenticity_markers|controversy_handling|narrative_voice|reaction_patterns,0.7141,0.2045,2,-0.0522,0.1571,0.1667,2,-0.0539,0.2792,0.2534,2,-0.0644,0.1104,0.1216,2,-0.059,0.0128,0.0181,2,-0.0433,0.0217,0.0307,2,-0.0728,0.0091,0.0129,2,-0.0354,0.0946,0.0783,2,-0.0562,0.175,0.1061,2,-0.0759,0.0658,0.0585,2,-0.0545,-0.051133333333333336
adaptability_signs|authenticity_markers|controversy_handling|narrative_voice|vocabulary_range,0.762,0.0333,2,-0.0043,0.1743,0.0323,2,-0.0367,0.6875,0.2652,2,0.3439,0.1002,0.0154,2,-0.0692,0.1048,0.0157,2,0.0487,0.4524,0.1684,2,0.3579,0.0595,0.0071,2,0.015,0.1603,0.0124,2,0.0095,0.625,0.1768,2,0.3741,0.0923,0.0042,2,-0.028,0.007166666666666666
adaptability_signs|authenticity_markers|emotional_expression|general_decription|message_effectiveness,0.7133,0.0683,2,-0.053,0.215,0.0795,2,0.004,0.3472,0.1375,2,0.0036,0.1557,0.0558,2,-0.0137,0.1194,0.0297,2,0.0633,0.1966,0.0547,2,0.1021,0.0857,0.0202,2,0.0412,0.1154,0.0285,2,-0.0354,0.1861,0.0511,2,-0.0648,0.0837,0.0197,2,-0.0366,0.010633333333333333
adaptability_signs|authenticity_markers|emotional_expression|general_decription|narrative_voice,0.7581,0.0592,2,-0.0082,0.2063,0.0191,2,-0.0047,0.3902,0.0375,2,0.0466,0.1402,0.0128,2,-0.0292,0.0337,0.0477,2,-0.0224,0.0652,0.0922,2,-0.0293,0.0227,0.0321,2,-0.0218,0.1141,0.0251,2,-0.0367,0.2159,0.0482,2,-0.035,0.0776,0.017,2,-0.0427,-0.021266666666666666
adaptability_signs|authenticity_markers|emotional_expression|identity_projection|narrative_voice,0.7488,0.0469,2,-0.0175,0.1123,0.01,2,-0.0987,0.35,0.0707,2,0.0064,0.067,0.0045,2,-0.1024,0.0308,0.0435,2,-0.0253,0.1111,0.1571,2,0.0166,0.0179,0.0253,2,-0.0266,0.0948,0.0348,2,-0.056,0.3,0.1414,2,0.0491,0.0564,0.0195,2,-0.0639,-0.06
adaptability_signs|authenticity_markers|emotional_expression|identity_projection|reaction_patterns,0.7533,0.0552,4,-0.013,0.2258,0.0759,4,0.0148,0.4145,0.2116,4,0.0709,0.1798,0.0827,4,0.0104,0.0432,0.072,4,-0.0129,0.0881,0.1637,4,-0.0064,0.0313,0.0457,4,-0.0132,0.1599,0.1185,4,0.0091,0.2995,0.2714,4,0.0486,0.1239,0.0825,4,0.0036,0.003666666666666667
adaptability_signs|authenticity_markers|emotional_expression|identity_projection|stress_indicators,0.7365,0.025,2,-0.0298,0.192,0.141,2,-0.019,0.2885,0.0224,2,-0.0551,0.1678,0.1587,2,-0.0016,0.0,0.0,2,-0.0561,0.0,0.0,2,-0.0945,0.0,0.0,2,-0.0445,0.1503,0.082,2,-0.0005,0.2451,0.0391,2,-0.0058,0.1278,0.1021,2,0.0075,-0.0252
adaptability_signs|authenticity_markers|emotional_expression|language_formality|reaction_patterns,0.7495,0.0581,2,-0.0168,0.1014,0.07,2,-0.1096,0.3485,0.0214,2,0.0049,0.0617,0.0474,2,-0.1077,0.0525,0.0366,2,-0.0036,0.2,0.0,2,0.1055,0.0315,0.0244,2,-0.013,0.0637,0.0166,2,-0.0871,0.2576,0.1071,2,0.0067,0.0379,0.0138,2,-0.0824,-0.06676666666666667
adaptability_signs|authenticity_markers|emotional_expression|message_effectiveness|reaction_patterns,0.7474,0.1322,2,-0.0189,0.1697,0.0015,2,-0.0413,0.2357,0.0333,2,-0.1079,0.1336,0.009,2,-0.0358,0.0248,0.0002,2,-0.0313,0.0349,0.0051,2,-0.0596,0.0195,0.0013,2,-0.025,0.1334,0.0183,2,-0.0174,0.1869,0.05,2,-0.064,0.1045,0.0064,2,-0.0158,-0.03
